,Category 1,Category 2,Category 3,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Applicants_Num,Client_Country
2751,Data Analysis and Visualization,BI and Analytics,"Excel, Python",1.0,2.0,9.90353755128617,12.0,3.2188758248682006,1500.0,13.0,Austria
2752,Data Analysis and Visualization,BI and Analytics,"Python, SQL, Tableau",0.0,2.0,0.0,4.0,0.0,50.0,3.0,Germany
2754,CRM and Marketing Tools,APIs and Integrations,Other,1.0,1.0,7.601402334583733,8.0,2.0794415416798357,175.0,8.0,United States
2758,Ai mobile app development,APIs and Integrations,Other,0.0,2.0,0.0,4.0,0.0,79.0,18.0,Japan
2761,AI mobile app development,Web Development,"Python, Google Cloud Platform, Other",1.0,1.0,3.4339872044851463,4.0,1.6094379124341003,10.0,8.0,Ukraine
2763,Data Analysis and Visualization,Statistical Process Control,"Excel, Tableau, Python, Other",0.0,2.0,0.0,2.0,0.0,15.0,3.0,Belgium
2764,App Development,APIs and Integrations,"WordPress, PHP, Other",1.0,0.0,10.819798284210286,8.0,4.852030263919617,50.0,35.0,United Kingdom
2765,Artificial Intelligence,Artificial Intelligence,"Python, Other",1.0,2.0,3.9318256327243257,4.0,0.6931471805599453,30.0,8.0,Malaysia
2769,Artificial Intelligence,,Other,1.0,2.0,4.394449154672439,12.0,3.6888794541139363,1000.0,35.0,Canada
2771,Data Analysis and Visualization,Data Engineering,"Looker, SQL, Other",0.0,2.0,0.0,4.0,0.0,250.0,18.0,Italy
2772,GISCore Skills,,Other,1.0,2.0,0.0,12.0,0.0,25000.0,18.0,Hong Kong
2776,Data Analysis and Visualization,Data Engineering,"Python, Other",0.0,0.0,0.0,4.0,0.0,30.0,8.0,Germany
2777,API development,Data Engineering,"Python, Excel, API Development, RESTful API",1.0,1.0,11.51293546492023,12.0,4.867534450455582,1200.0,13.0,United States
2781,App development,Web Development,Python,1.0,1.0,11.51293546492023,8.0,4.867534450455582,500.0,18.0,United States
2784,Algorithm development,Machine Learning,"Python, TensorFlow",1.0,0.0,4.394449154672439,4.0,5.616771097666572,30.0,3.0,India
2785,BI and Analytics,Data Engineering,"SQL, Python, Looker, Other",1.0,2.0,0.0,12.0,0.0,700.0,35.0,China
2789,Data Analysis and Visualization,Programming Languages,Python,1.0,1.0,4.61512051684126,8.0,0.6931471805599453,500.0,35.0,Canada
2790,Machine Learning,,Other,1.0,2.0,9.210440366976517,12.0,3.044522437723423,1100.0,3.0,United States
2791,Brand Development,"CRM and Marketing Tools, Social Media and Marketing",Other,1.0,2.0,0.0,8.0,0.0,50.0,3.0,India
2796,Testing,Web Development,"Python, Selenium, Other",1.0,0.0,6.68586094706836,4.0,3.4011973816621555,20.0,13.0,Netherlands
2798,Artificial Intelligence,Data Analysis and Visualization,"Python, TensorFlow, PyTorch",1.0,1.0,9.210440366976517,8.0,3.091042453358316,100.0,35.0,Saudi Arabia
2799,Branding & Marketing,Data Analysis and Visualization,"Google Analytics, Other",1.0,1.0,2.3978952727983707,12.0,0.0,10000.0,3.0,India
2800,Artificial Intelligence,Data Engineering,"Python, TensorFlow, Machine Learning",0.0,2.0,0.0,4.0,0.0,20.0,3.0,United States
2801,Artificial Intelligence,Data Analysis and Visualization,"Python, TensorFlow, PyTorch",1.0,1.0,11.51293546492023,8.0,4.477336814478207,200.0,35.0,China
2802,API Development,API Development,"RESTful API, Firebase",0.0,2.0,0.0,4.0,0.0,30.0,3.0,United States
2803,Ai mobile app development,Artificial Intelligence,Python,0.0,2.0,0.0,2.0,0.0,30.0,3.0,United States
2804,Bot development,Natural Language Processing,"Python, TensorFlow, PyTorch, Azure, Other",1.0,2.0,0.0,4.0,0.0,150.0,3.0,Pakistan
2805,Data Analysis and Visualization,Data Engineering,"Python, Selenium, Other",1.0,2.0,7.601402334583733,4.0,2.9444389791664403,20.0,18.0,Serbia
2807,Data Analysis and Visualization,Data Engineering,"Python, Tableau",1.0,2.0,0.0,8.0,0.0,500.0,35.0,Germany
2808,Deep Learning,Data Engineering,"Python, Other",1.0,0.0,11.51293546492023,2.0,4.02535169073515,25.0,35.0,France
2809,Algorithm development,Data Analysis and Visualization,"Python, Other",1.0,1.0,3.9318256327243257,12.0,0.0,1040.0,35.0,United States
2810,Data Analysis and Visualization,Data Engineering,"Python, SQL, Other",0.0,1.0,0.0,4.0,0.0,300.0,18.0,United Kingdom
2812,Blog development,Data Analysis and Visualization,"Python, SQL, Other",0.0,2.0,0.0,4.0,0.0,200.0,35.0,India
2813,Data Analysis and Visualization,Database,"SQL, Other",1.0,1.0,10.819798284210286,12.0,3.332204510175204,3000.0,35.0,Canada
2816,BI and Analytics,Data Analysis and Visualization,Power BI,1.0,0.0,7.601402334583733,4.0,2.772588722239781,10.0,8.0,Kazakhstan
2818,Data Analysis and Visualization,Data Engineering,"R, Other",1.0,1.0,6.68586094706836,8.0,1.0986122886681098,97.0,50.0,India
2820,Bot development,Web Development,"Python, Selenium, Other",1.0,2.0,8.987321812850125,8.0,3.044522437723423,60.0,35.0,Canada
2821,Training,Data Analysis and Visualization,"Python, SQL",0.0,2.0,0.0,2.0,0.0,20.0,50.0,Kenya
2824,Business Development,Data Analysis and Visualization,"Excel, Python, Other",1.0,1.0,11.51293546492023,12.0,4.276666119016055,49440.0,35.0,United Kingdom
2827,App development,Web Development,"Python, Flask, Django, AWS, Docker, Jenkins, Travis CI, Other",1.0,1.0,4.51085950651685,4.0,2.0794415416798357,10.0,8.0,Kenya
2828,Brand Development,Data Analysis and Visualization,"Python, Selenium, Other",0.0,2.0,0.0,4.0,0.0,50.0,3.0,India
2831,Data Analysis and Visualization,Data Engineering,"Java, SQL",0.0,1.0,0.0,4.0,0.0,200.0,35.0,South Africa
2832,Backend development,Apache Kafka,"Java, Other",0.0,1.0,0.0,4.0,0.0,200.0,3.0,Nigeria
2836,Business development,Data Analysis and Visualization,"Google Data Studio, Other",1.0,0.0,8.853808274977197,8.0,3.912023005428146,75.0,3.0,Malaysia
2841,Data Analysis and Visualization,Data Engineering,"Databricks, Other",1.0,2.0,6.55250788703459,8.0,1.3862943611198906,535.0,8.0,India
2842,Automation,Web Development,Python,1.0,0.0,0.0,12.0,0.0,1000.0,8.0,India
2843,Financial Modeling,Data Analysis and Visualization,"Python, Other",1.0,2.0,5.993961427306569,8.0,0.6931471805599453,460.0,3.0,India
2844,Data Analysis and Visualization,Data Engineering,"SQL, Python, JavaScript",1.0,0.0,8.006700845440367,4.0,4.624972813284271,15.0,13.0,South Africa
2845,Data Analysis and Visualization,Signal Processing,Python,1.0,2.0,4.2626798770413155,8.0,0.0,50.0,13.0,India
2853,Artificial Intelligence,"Data Engineering,","Python, Tensorflow, Natural Language Processing, Other",1.0,2.0,6.398594934535208,12.0,1.0986122886681098,10000.0,13.0,India
2854,Research and data collection,Data Engineering,"LinkedIn, Other",0.0,1.0,0.0,8.0,0.0,6000.0,13.0,India
2855,Algorithm development,Data Analysis and Visualization,"Python, Machine Learning",1.0,0.0,11.51293546492023,12.0,5.579729825986222,999.0,35.0,Indonesia
2856,3d animation,Data Analysis and Visualization,YouTube,0.0,0.0,0.0,4.0,0.0,50.0,8.0,Pakistan
2857,Data Analysis and Visualization,Data Engineering,"SQL, Other",0.0,1.0,0.0,12.0,0.0,7000.0,35.0,South Korea
2858,Data Analysis and Visualization,Data Engineering,"Python, SQL",1.0,1.0,9.210440366976517,8.0,1.3862943611198906,250.0,3.0,South Korea
2860,Data Engineering,Scala,"Databricks, Other",1.0,2.0,6.90875477931522,4.0,2.70805020110221,20.0,35.0,United Arab Emirates
2862,AI mobile app development,Computer Vision,"Python, Other",1.0,2.0,6.55250788703459,8.0,1.3862943611198906,535.0,3.0,India
2863,Business development,Data Engineering,"Data Warehousing, SQL, Python, Machine Learning, Other",1.0,2.0,5.993961427306569,8.0,0.6931471805599453,460.0,8.0,India
2866,Data Analysis and Visualization,Data Engineering,"Excel, Python, SQL, Other",1.0,2.0,4.394449154672439,12.0,0.0,10000.0,3.0,India
2870,API Development,Python,"Flask, Docker, Other",0.0,2.0,0.0,8.0,0.0,100.0,13.0,India
2871,3D Modeling and Animation,Artificial Intelligence,"Python, TensorFlow, Other",1.0,0.0,9.90353755128617,4.0,5.736572297479192,25.0,3.0,Japan
2874,Business development,Data Analysis and Visualization,"SQL, Excel",1.0,1.0,11.51293546492023,8.0,5.777652323222656,50.0,13.0,Australia
2878,AI mobile app development,Natural Language Processing,"Python, Other",1.0,2.0,7.601402334583733,12.0,2.3978952727983707,998.0,35.0,United States
2879,AI mobile app development,APIs and Integrations,"Python, Other",0.0,1.0,0.0,8.0,0.0,300.0,35.0,Australia
2883,API Development,Web Development,"Webflow, Other",1.0,2.0,3.9318256327243257,8.0,0.6931471805599453,65.0,3.0,United States
2887,Data Analysis and Visualization,BI and Analytics,"Power BI, SQL, Python, Machine Learning",1.0,2.0,10.308985993422082,8.0,3.713572066704308,300.0,35.0,Puerto Rico
2891,Api Development,Programming Languages,"Python, RESTful API",1.0,2.0,8.699681400989514,8.0,3.7612001156935624,500.0,8.0,Germany
2892,Branding & Marketing,APIs and Integrations,"Salesforce, Other",1.0,1.0,9.210440366976517,12.0,3.091042453358316,2500.0,50.0,United States
2896,Branding & marketing,Data Engineering,"Python, SQL",1.0,2.0,9.105090961257085,8.0,2.8903717578961645,120.0,13.0,United States
2897,BI and Analytics,Data Engineering,"BigQuery, Looker, Python",1.0,1.0,7.601402334583733,8.0,2.3978952727983707,50.0,13.0,United States
2902,B2b marketing,Data Analysis and Visualization,"Google Data Studio, Google Ads, Salesforce, Zapier, Other",1.0,1.0,4.394449154672439,8.0,6.293419278846481,200.0,13.0,United States
2907,Data Analysis and Visualization,Web Development,"Python, Other",1.0,0.0,0.0,8.0,0.0,50.0,35.0,United States
2913,Artificial Intelligence,Artificial Intelligence,Google Cloud Platform,0.0,2.0,0.0,4.0,0.0,65.0,3.0,United States
2914,Data Analysis and Visualization,Web Development,"Python, Other",0.0,0.0,0.0,2.0,0.0,5.0,13.0,Pakistan
2915,Artificial Intelligence,Data Analysis and Visualization,"Python, Other",1.0,1.0,6.90875477931522,12.0,1.0986122886681098,1500.0,18.0,Mexico
2916,Algorithm development,Data Analysis and Visualization,"Python, Excel",0.0,0.0,0.0,4.0,0.0,10.0,8.0,India
2917,Artificial Intelligence,"Machine Learning, Deep Learning","Python, TensorFlow, PyTorch, Other",1.0,1.0,5.707110264748875,12.0,2.1972245773362196,10000.0,35.0,Canada
2918,App Development,Web Development,"JavaScript, Other",0.0,1.0,0.0,4.0,0.0,200.0,3.0,United States
2919,BI and Analytics,Data Analysis and Visualization,"Google Analytics, Google Ads, Other",0.0,1.0,0.0,2.0,0.0,30.0,8.0,Germany
2925,BI and Analytics,Data Engineering,"SQL, Other",1.0,2.0,11.51293546492023,4.0,5.697093486505405,10.0,35.0,United States
2930,3d clothing design,Artificial Intelligence,"Python, Other",1.0,2.0,3.9318256327243257,8.0,0.0,50.0,18.0,United States
2931,Artificial Intelligence,Data Analysis and Visualization,"Machine Learning, Python",0.0,1.0,0.0,2.0,0.0,20.0,18.0,Tunisia
2932,Branding & Marketing,CRM and Marketing Tools,"Google Analytics, Google Ads",1.0,1.0,4.61512051684126,8.0,0.0,498.0,3.0,India
2936,Ai mobile app development,Artificial Intelligence,"Python, TensorFlow, Other",1.0,2.0,4.61512051684126,4.0,1.0986122886681098,10.0,3.0,Czech Republic
2937,Algorithm development,Data Analysis and Visualization,"Python, Deep Learning",1.0,2.0,0.0,8.0,0.0,50.0,18.0,Pakistan
2938,BI and Analytics,Data Analysis and Visualization,"Excel, Other",1.0,2.0,0.0,12.0,0.0,2000.0,3.0,Taiwan
2942,Brand development,Data Analysis and Visualization,"Google Data Studio, Zapier, Other",0.0,2.0,0.0,4.0,0.0,500.0,13.0,Malaysia
2943,Data Analysis and Visualization,Data Engineering,"Excel, Python, SQL, Power BI",0.0,2.0,0.0,4.0,0.0,75.0,13.0,Switzerland
2952,Data Analysis and Visualization,Data Engineering,"SQL, Other",1.0,0.0,9.90353755128617,4.0,2.5649493574615367,15.0,35.0,United States
2953,Data Analysis and Visualization,Web Development,"Python, Selenium, Other",1.0,2.0,0.0,8.0,0.0,450.0,8.0,United States
2954,Automation,Data Engineering,"Python, Selenium, Other",1.0,0.0,6.90875477931522,8.0,2.1972245773362196,100.0,3.0,United States
2955,AI mobile app development,Artificial Intelligence,"Python, Other",0.0,2.0,0.0,12.0,0.0,1170.0,35.0,Turkey
2956,BI and Analytics,Data Engineering,"BigQuery, SQL, MySQL, RESTful API, Other",1.0,1.0,8.699681400989514,8.0,3.5553480614894135,150.0,18.0,United Kingdom
2957,Data Analysis and Visualization,Data Engineering,"Python, Other",1.0,2.0,8.853808274977197,12.0,3.091042453358316,10000.0,35.0,United States
2960,Business development,Data Analysis and Visualization,"Python, Excel",1.0,0.0,6.90875477931522,4.0,1.9459101490553132,20.0,13.0,Germany
2961,Chatbot Development,Web Development,"WordPress, Zapier, Salesforce, Other",1.0,2.0,6.90875477931522,4.0,2.5649493574615367,20.0,50.0,United States
2962,Artificial Intelligence,Data Analysis and Visualization,"Python, Other",0.0,1.0,0.0,8.0,0.0,60.0,13.0,India
2966,AI mobile app development,Natural Language Processing,"Python, Other",1.0,0.0,8.517393171418904,8.0,4.382026634673881,50.0,8.0,United States
2967,Data Analysis and Visualization,Statistical Analysis,"Python, Other",1.0,1.0,7.601402334583733,8.0,2.1972245773362196,500.0,8.0,United States
2970,BI and Analytics,APIs and Integrations,"Qlik Sense, API Development, Postman",1.0,0.0,8.517393171418904,4.0,4.382026634673881,30.0,8.0,United States
2971,Data Analysis and Visualization,Data Engineering,"Oracle Database, Excel",1.0,1.0,9.210440366976517,4.0,3.8501476017100584,15.0,8.0,India
2977,Artificial Intelligence,Programming Languages,"Python, Other",1.0,2.0,6.803505257608338,8.0,3.1354942159291497,70.0,35.0,Pakistan
2979,Bulk marketing,Web Development,"Python, Other",1.0,0.0,4.61512051684126,8.0,1.0986122886681098,100.0,50.0,United States
2980,Machine Learning,,Deep Learning,1.0,2.0,2.3978952727983707,8.0,0.0,500.0,35.0,United Kingdom
2981,Data Analysis and Visualization,Data Engineering,"Python, MySQL",1.0,0.0,5.303304908059076,4.0,1.0986122886681098,5.0,50.0,Nigeria
2983,Data Analysis and Visualization,Data Engineering,"SQL, Java, Python, Angular, CSS, JavaScript, Other",1.0,2.0,5.707110264748875,8.0,0.6931471805599453,150.0,18.0,Spain
2987,Data Analysis and Visualization,Programming Languages,Other,0.0,2.0,0.0,12.0,0.0,1000.0,8.0,United States
2990,Data Analysis and Visualization,Programming Languages,"Python, Other",1.0,2.0,5.303304908059076,8.0,0.6931471805599453,50.0,3.0,United Kingdom
2994,App development,Programming Languages,"C++, Python, API Development, Other",1.0,1.0,6.90875477931522,8.0,2.8903717578961645,150.0,35.0,United States
2997,Algorithm development,Web Development,"Python, Selenium, Other",1.0,2.0,0.0,12.0,0.0,1000.0,8.0,United States
3001,BI and Analytics,Data Analysis and Visualization,"Tableau, Excel, SQL",1.0,1.0,3.4339872044851463,8.0,1.6094379124341003,100.0,13.0,Bangladesh
3002,BI and Analytics,Data Analysis and Visualization,"Tableau, Other",1.0,1.0,5.707110264748875,12.0,0.0,1500.0,35.0,Portugal
3004,API Development,Web Development,"React, Node.js, Other",1.0,2.0,6.90875477931522,12.0,1.3862943611198906,1000.0,35.0,United States
3008,BI and Analytics,Data Analysis and Visualization,Power BI,1.0,2.0,0.0,8.0,0.6931471805599453,100.0,13.0,Latvia
3009,Bulk Marketing,Data Engineering,"Python, Other",1.0,1.0,4.61512051684126,4.0,1.0986122886681098,20.0,8.0,United Kingdom
3011,Market Research,Data Analysis,"Android, Other",1.0,1.0,0.0,4.0,0.0,30.0,8.0,Israel
3013,Brand development,,Other,1.0,0.0,4.394449154672439,8.0,6.873163834212518,70.0,8.0,United States
3014,API Development,Data Engineering,"Python, Excel",1.0,1.0,4.61512051684126,4.0,1.0986122886681098,20.0,18.0,Cyprus
3015,Brand Development,Data Analysis and Visualization,"Android, Google APIs, Postman",1.0,0.0,4.394449154672439,8.0,6.873163834212518,70.0,3.0,United States
3017,Data Analysis and Visualization,Data Engineering,Excel,1.0,0.0,4.394449154672439,8.0,6.873163834212518,70.0,3.0,United States
3020,Artificial Intelligence,Deep Learning,"Python, TensorFlow",1.0,1.0,4.2626798770413155,8.0,0.6931471805599453,50.0,8.0,India
3022,Data Analysis and Visualization,Web Development,"Python, Other",1.0,1.0,4.2626798770413155,8.0,0.6931471805599453,100.0,8.0,India
3024,BI and Analytics,Data Analysis and Visualization,"SQL, Python, Tableau",1.0,1.0,8.699681400989514,8.0,3.5553480614894135,150.0,35.0,United Kingdom
3026,Data Analysis and Visualization,BI and Analytics,"SQL, Other",0.0,2.0,0.0,8.0,0.0,150.0,18.0,Togo
3028,BI and Analytics,Data Analysis and Visualization,Power BI,1.0,1.0,6.398594934535208,8.0,2.302585092994046,50.0,35.0,United Arab Emirates
3032,Data Analysis and Visualization,Data Engineering,"Python, SQL",1.0,2.0,10.596659732783579,12.0,3.258096538021482,1200.0,18.0,India
3033,Training,Data Analysis and Visualization,Tableau,1.0,2.0,10.596659732783579,12.0,3.258096538021482,1200.0,3.0,India
3036,Data Analysis and Visualization,BI and Analytics,Alteryx,0.0,1.0,0.0,4.0,0.0,500.0,8.0,India
3038,Natural Language Processing,Machine Learning,"Python, TensorFlow, PyTorch",0.0,2.0,0.0,2.0,0.0,19.0,3.0,India
3039,3d modeling,Engineering,Other,0.0,2.0,0.0,4.0,0.0,150.0,13.0,United States
3040,Data Analysis and Visualization,Data Engineering,"Azure, Python, SQL, Other",1.0,2.0,7.601402334583733,4.0,3.4657359027997265,20.0,35.0,Germany
3041,API Development,Web Development,"Wordpress, Wix, Other",0.0,1.0,0.0,4.0,0.0,200.0,3.0,India
3042,Computer Vision and image processing,Deep Learning,"TensorFlow, Keras, PyTorch, Other",0.0,1.0,0.0,4.0,0.0,400.0,13.0,India
3046,Ai mobile app development,NLP (Natural Language Processing),"Python, AWS, Other",0.0,2.0,0.0,4.0,0.0,400.0,8.0,United Arab Emirates
3047,Data Analysis and Visualization,Data Engineering,"Java, Other",1.0,1.0,4.394449154672439,4.0,1.9459101490553132,10.0,13.0,Kenya
3049,Data Analysis and Visualization,Programming Languages,"Python, Other",1.0,2.0,9.210440366976517,12.0,4.983606621708336,2000.0,3.0,United States
3050,Business development,Data Analysis and Visualization,"Python, Other",1.0,2.0,8.853808274977197,12.0,3.4011973816621555,1200.0,35.0,United States
3051,Api Development,Data Engineering,"Python, Other",1.0,0.0,9.210440366976517,4.0,5.43372200355424,30.0,35.0,India
3052,GIS,Data Engineering,"Python, Other",1.0,2.0,4.61512051684126,8.0,0.6931471805599453,250.0,13.0,Lithuania
3053,3d modeling,Data Analysis and Visualization,"Python, Other",1.0,1.0,6.90875477931522,8.0,0.6931471805599453,130.0,13.0,United Arab Emirates
3058,AI mobile app development,Web Development,"Ruby, API Development, Other",1.0,1.0,10.819798284210286,8.0,3.295836866004329,250.0,35.0,Singapore
3061,Deep Learning,Natural Language Processing,"Python, TensorFlow, PyTorch, Other",1.0,1.0,6.90875477931522,12.0,1.6094379124341003,1000.0,8.0,India
3063,Big data,,Other,1.0,1.0,9.210440366976517,12.0,1.9459101490553132,1500.0,35.0,Saudi Arabia
3067,Business development,Documentation,Other,1.0,2.0,0.0,8.0,0.0,200.0,18.0,United States
3069,Ai mobile app development,API Development,"Python, TensorFlow, PyTorch, Flask, Django, Other",1.0,2.0,10.308985993422082,8.0,4.394449154672439,50.0,13.0,India
3070,Data Analysis and Visualization,Data Analysis,"Python, Excel",0.0,1.0,0.0,4.0,0.0,20.0,8.0,Egypt
