Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
0,1,1,5.303304908,12,0.0,350.0,,3,React & Frontend Development,United States
0,1,1,1.791759469,12,0.0,500.0,,18,Frontend Branding Development,United States
0,1,0,6.908754779,12,0.0,400.0,,18,WordPress & Web Development,United Kingdom
1,1,1,10.30898599,16,2.564949357,,18.5,13,Testing & Automation,United States
0,0,2,0.0,8,0.0,500.0,,3,Full-Stack Development,Canada
1,1,1,4.394449155,8,0.0,,32.5,3,Web & Branding Development,Pakistan
0,1,0,0.0,16,0.0,1250.0,,3,Full-Stack Development,United States
1,0,2,0.0,12,0.0,,20.0,8,E-commerce & WordPress Development,United Kingdom
0,0,1,0.0,12,0.0,2500.0,,3,Big Data & Business Analytics,Australia
0,1,1,1.791759469,12,0.0,400.0,,35,WordPress & Web Development,United States
1,0,2,0.0,12,0.0,,22.5,13,Frontend & WordPress Development,United States
1,1,1,10.59665973,16,4.094344562,,15.0,13,React & Frontend Development,United States
1,0,1,0.0,16,0.0,,30.0,13,E-commerce & Shopify Platforms,United States
0,0,2,0.0,12,0.0,3000.0,,8,E-commerce Marketing & Platforms,Colombia
1,1,1,8.006700845,16,1.386294361,,12.5,13,Android & Mobile App Development,United Arab Emirates
0,0,2,0.0,8,0.0,300.0,,8,Frontend Branding Development,France
1,1,1,9.105090961,16,3.091042453,,22.5,18,Web Design & Development,Canada
1,0,2,0.0,12,0.0,,20.0,3,API & Data Engineering,Canada
1,1,2,6.908754779,16,0.693147181,,102.5,3,Big Data & Business Analytics,United States
0,1,1,5.707110265,12,0.693147181,300.0,,35,Full-Stack Development,United States
0,1,1,8.006700845,12,3.526360525,50.0,,35,Full-Stack Development,Germany
1,1,2,4.394449155,16,2.302585093,,21.0,8,API & Data Engineering,India
0,0,1,0.0,12,0.0,25000.0,,18,React & Frontend Development,Norway
0,0,1,0.0,12,0.0,300.0,,3,Game Development,Mexico
0,1,2,6.685860947,12,0.693147181,70.0,,3,Mobile Game Development,Georgia
1,1,2,6.398594935,16,1.386294361,,17.5,13,Full-Stack Development,Latvia
0,0,2,0.0,8,0.0,120.0,,35,Frontend & WordPress Development,Netherlands
0,1,2,10.59665973,8,4.204692619,15.0,,18,Frontend & WordPress Development,United States
1,0,2,0.0,12,0.0,,19.0,13,E-commerce & Shopify Platforms,United States
1,1,1,0.0,4,0.0,,14.0,8,Web & Branding Development,Canada
1,1,1,0.0,12,0.0,,25.0,13,Android & Mobile App Development,United States
0,0,1,0.0,8,0.0,60.0,,3,Frontend Branding Development,India
1,1,2,11.51293546,16,3.33220451,,27.5,35,Web Design & Development,Malta
0,1,2,0.0,8,0.0,16.0,,3,Android App Development,India
0,1,1,4.615120517,12,1.609437912,50.0,,18,E-commerce & WordPress Development,United States
1,1,1,9.210440367,8,1.945910149,,7.5,35,Web Design & Development,United States
0,1,2,6.908754779,16,2.397895273,1500.0,,3,Android & Mobile App Development,India
1,1,2,8.006700845,8,3.526360525,,17.5,8,Full-Stack Development,Israel
1,0,0,0.0,12,0.0,,17.5,8,RESTful API Development,Italy
1,1,1,11.51293546,8,3.044522438,,30.0,13,Backend Development,Canada
1,1,1,6.216606101,8,0.693147181,,22.5,3,API Integration & Development,Israel
0,0,2,0.0,8,0.0,250.0,,3,3D Modeling & Engineering,United Kingdom
1,1,2,11.28979441,16,3.850147602,,15.0,35,Frontend Branding Development,New Zealand
0,0,0,0.0,4,0.0,5.0,,3,SEO & Search Engine Marketing,Bangladesh
1,1,1,11.51293546,16,4.304065093,,32.5,50,Frontend & WordPress Development,United States
0,0,1,0.0,8,0.0,400.0,,13,React & Frontend Development,United States
0,1,2,4.615120517,12,1.098612289,50.0,,8,E-commerce & WordPress Development,Nigeria
0,1,2,6.216606101,8,4.219507705,10.0,,13,E-commerce & Shopify Platforms,United States
1,1,1,6.908754779,16,3.63758616,,32.5,35,Blockchain & Smart Contracts,Germany
1,0,1,0.0,12,0.0,,22.5,3,Algorithm & Backend Programming,India
1,1,1,4.110873864,8,1.098612289,,20.0,13,Web & Branding Development,Croatia
1,0,1,0.0,4,0.0,,17.5,35,E-commerce & WordPress Development,United States
1,1,2,10.59665973,16,4.158883083,,6.5,3,Full-Stack Development,United States
0,1,2,6.398594935,12,0.0,350.0,,35,Frontend & WordPress Development,Ireland
0,0,1,0.0,16,0.0,1000.0,,3,Hybrid & Native App Development,Argentina
1,0,2,0.0,12,0.0,,27.5,8,API & Data Engineering,Kenya
1,1,1,6.908754779,8,1.098612289,,12.5,50,Frontend & WordPress Development,United States
1,1,2,9.903537551,16,3.135494216,,37.5,3,Web & Branding Development,South Africa
1,1,2,0.0,16,0.0,,85.0,3,Blockchain & Smart Contracts,United Kingdom
0,1,2,4.615120517,12,1.386294361,50.0,,8,React & Frontend Development,Peru
1,0,2,0.0,12,0.0,,22.5,8,Algorithm & Backend Programming,Brazil
0,1,1,6.908754779,16,1.609437912,800.0,,13,Backend Development,United States
1,1,1,4.615120517,8,0.693147181,,22.5,35,Full-Stack Development,United States
1,0,2,0.0,8,0.0,,45.0,13,Web & Branding Development,United States
1,0,2,0.0,12,0.0,,37.5,3,WordPress & Web Development,Pakistan
1,0,1,0.0,12,0.0,,37.5,35,React & Frontend Development,Canada
0,1,2,4.510859507,8,2.397895273,40.0,,3,Algorithm & Backend Programming,India
1,1,2,0.0,16,0.0,,20.0,3,Big Data & Business Analytics,United States
0,0,2,0.0,8,0.0,25.0,,8,Frontend & WordPress Development,United Kingdom
0,1,1,8.006700845,12,1.791759469,500.0,,3,Android App Development,Germany
1,1,2,5.993961427,16,1.098612289,,22.5,13,RESTful API Development,United States
0,1,2,1.791759469,12,0.693147181,100.0,,8,E-commerce & Shopify Platforms,Bangladesh
1,0,1,0.0,16,0.0,,39.5,3,Project Management & Skills,Pakistan
1,0,2,0.0,12,0.0,,39.5,3,Hybrid & Native App Development,Pakistan
0,1,2,4.615120517,16,0.0,2500.0,,35,API & Data Engineering,France
1,1,2,11.51293546,16,4.49980967,,32.5,8,Algorithm & Backend Programming,Hungary
0,1,2,8.006700845,8,0.693147181,25.0,,35,Frontend Branding Development,Germany
1,1,1,8.517393171,16,3.044522438,,22.5,3,Marketing Strategy & Campaigns,United States
1,1,1,8.006700845,16,1.945910149,,22.5,18,Web & Branding Development,United States
0,1,2,5.993961427,12,0.693147181,500.0,,18,Game Development,United States
1,0,1,0.0,12,0.0,,38.5,3,Game Development,Pakistan
1,1,1,0.0,16,0.0,,95.0,18,Backend Development,United States
0,1,1,9.903537551,12,3.401197382,500.0,,3,Web Design & Development,India
0,0,1,0.0,8,0.0,10.0,,3,Frontend Branding Development,Nigeria
0,1,2,0.0,12,0.0,500.0,,18,WordPress & Web Development,United States
1,0,2,0.0,16,0.0,,39.5,8,Hybrid & Native App Development,Pakistan
1,1,2,5.993961427,16,1.098612289,,22.5,18,WordPress & Web Development,United States
1,1,2,3.044522438,16,0.693147181,,17.5,8,Web & Branding Development,United States
1,0,2,0.0,12,0.0,,22.5,3,Android & Mobile App Development,India
1,0,2,0.0,16,0.0,,38.5,3,Android Development,Pakistan
1,0,1,0.0,12,0.0,,38.5,8,Full-Stack Development,Pakistan
1,0,2,0.0,4,0.0,,22.5,35,Web & Branding Development,Canada
1,1,2,11.51293546,16,4.49980967,,35.0,8,Algorithm & Backend Programming,Hungary
1,1,1,8.006700845,16,1.945910149,,22.5,35,WordPress & Web Development,United States
0,1,1,10.30898599,8,5.631211782,5.0,,13,Frontend & WordPress Development,Romania
1,0,2,0.0,16,0.0,,38.0,8,Frontend & WordPress Development,Pakistan
0,1,2,7.601402335,12,2.995732274,50.0,,35,Web Design & Development,Italy
0,1,1,6.908754779,12,1.945910149,70.0,,18,Full-Stack Development,Australia
1,0,2,0.0,16,0.0,,38.5,8,Programming Languages & Web Development,Pakistan
1,0,2,0.0,16,0.0,,38.5,13,Frontend & WordPress Development,Pakistan
1,0,2,0.0,12,0.0,,38.5,8,Android & Mobile App Development,Pakistan
1,0,2,0.0,8,0.0,,25.5,8,Big Data & Business Analytics,Australia
1,0,2,0.0,4,0.0,,37.0,8,Project Management & Skills,Ireland
0,1,1,10.59665973,12,3.850147602,500.0,,35,Hybrid & Native App Development,Egypt
0,0,2,0.0,8,0.0,50.0,,8,Frontend & WordPress Development,United Kingdom
1,1,0,9.903537551,8,0.0,,12.5,35,Web & Branding Development,United States
1,0,1,0.0,8,0.0,,30.0,8,Salesforce & CRM Development,United States
1,1,2,8.853808275,16,2.833213344,,27.5,50,Full-Stack Development,Germany
1,1,2,6.398594935,8,0.0,,22.5,13,Content Creation & SEO,United States
1,1,2,4.615120517,8,0.0,,30.0,8,Full-Stack Development,United States
0,1,2,8.294299609,12,2.197224577,100.0,,13,Full-Stack Development,United States
0,1,1,6.803505258,8,2.302585093,20.0,,13,Algorithm & Backend Programming,Canada
0,0,2,0.0,12,0.0,100.0,,3,Frontend & WordPress Development,Germany
1,1,2,8.987321813,16,2.197224577,,50.0,8,WordPress & Web Development,United States
1,1,2,6.908754779,16,0.693147181,,92.5,3,Business Strategy & Development,United States
0,1,2,4.110873864,8,0.693147181,5.0,,3,E-commerce & Shopify Platforms,India
0,1,2,6.908754779,8,3.663561646,40.0,,35,Project Management & Skills,Pakistan
0,1,1,2.397895273,8,0.0,25.0,,13,Game Development,United Arab Emirates
0,1,2,0.0,12,0.0,50.0,,8,Testing & Automation,Canada
1,1,2,4.394449155,16,3.295836866,,40.0,18,Mobile Game Development,United States
1,1,2,7.601402335,8,2.079441542,,27.5,8,3D Modeling & Engineering,Denmark
0,0,2,0.0,12,0.0,70.0,,8,Testing & Automation,India
1,1,2,4.262679877,8,0.693147181,,50.0,8,Marketing Automation & CRM,Canada
0,1,1,2.397895273,8,0.693147181,15.0,,3,Machine Learning & AI Development,India
1,0,2,0.0,12,0.0,,8.0,3,DevOps & Cloud Platforms,India
1,1,2,0.0,16,0.0,,36.5,3,Big Data & Business Analytics,Belgium
0,1,2,1.791759469,16,0.693147181,5000.0,,35,Full-Stack Development,United Kingdom
1,1,1,0.0,8,0.0,,37.0,8,WordPress & Web Development,Bangladesh
0,0,2,0.0,12,0.0,70.0,,8,Android & Mobile App Development,Nigeria
0,1,2,0.0,12,0.0,300.0,,3,Full-Stack Development,Pakistan
1,1,2,4.615120517,16,0.693147181,,22.5,8,Programming Languages & Web Development,India
1,0,2,0.0,12,0.0,,20.0,8,Influencer & Social Media Marketing,Pakistan
1,1,1,6.398594935,16,1.386294361,,22.5,35,RESTful API Development,United States
0,1,2,4.615120517,8,2.708050201,5.0,,3,Web & Branding Development,United States
1,1,2,5.303304908,16,0.0,,75.0,13,Data Science & SQL Development,United States
1,0,1,0.0,4,0.0,,42.5,13,Frontend Branding Development,United States
0,0,1,0.0,8,0.0,400.0,,18,WordPress & Web Development,Denmark
1,0,1,0.0,16,0.0,,27.5,35,Full-Stack Development,Canada
0,1,0,5.303304908,12,0.693147181,100.0,,13,DevOps & Cloud Platforms,India
0,1,2,4.615120517,8,2.708050201,5.0,,8,Web Design & Development,United States
0,1,2,0.0,12,0.0,150.0,,3,Blockchain & Smart Contracts,Ukraine
1,0,1,0.0,4,0.0,,40.0,35,Frontend & WordPress Development,Nigeria
1,0,1,0.0,16,0.0,,40.0,8,DevOps & Cloud Platforms,Netherlands
0,0,1,0.0,12,0.0,500.0,,8,Web & Branding Development,United States
0,1,1,3.044522438,16,1.098612289,1500.0,,35,E-commerce Marketing & Platforms,Germany
1,0,2,0.0,12,0.0,,47.5,35,React & Frontend Development,United States
1,0,0,0.0,16,0.0,,27.5,3,Frontend & WordPress Development,Pakistan
0,1,2,6.908754779,12,1.609437912,300.0,,35,Frontend Branding Development,Sweden
1,0,1,0.0,16,0.0,,37.0,3,Full-Stack Development,Netherlands
1,0,2,0.0,4,0.0,,37.0,3,API & Data Engineering,China
1,1,1,11.28979441,16,3.496507561,,137.5,13,DevOps & Cloud Platforms,United States
0,0,1,0.0,12,0.0,20000.0,,13,Data Science & SQL Development,Spain
1,1,1,9.210440367,16,0.0,,32.5,13,React & Frontend Development,United States
1,1,1,8.987321813,8,2.63905733,,37.5,8,Full-Stack Development,United States
0,1,2,3.433987204,8,1.386294361,5.0,,8,Full-Stack Development,India
1,1,2,0.0,16,0.0,,30.0,18,AI & Mobile App Development,Bulgaria
0,1,2,6.908754779,12,2.197224577,100.0,,3,Marketing Automation & CRM,United States
1,0,2,0.0,12,0.0,,37.5,35,React & Frontend Development,Netherlands
0,1,0,6.216606101,16,3.091042453,3200.0,,35,Frontend & WordPress Development,Turkey
0,1,1,8.006700845,12,1.791759469,250.0,,13,Full-Stack Development,United States
1,0,2,0.0,12,0.0,,7.5,3,Frontend Branding Development,India
0,1,2,6.908754779,12,2.833213344,50.0,,35,Full-Stack Development,United States
0,1,2,7.601402335,16,2.995732274,2000.0,,35,Android App Development,Canada
0,1,2,0.0,12,0.0,150.0,,13,WordPress & Web Development,Lithuania
1,1,2,11.51293546,16,4.762173935,,37.0,35,Algorithm & Backend Programming,United States
0,1,2,6.552507887,8,2.995732274,5.0,,8,Full-Stack Development,United States
1,0,1,0.0,4,0.0,,40.0,13,Frontend Branding Development,United States
1,1,1,8.517393171,8,0.0,,22.5,8,Shopify & E-commerce Marketing,United States
1,1,2,10.30898599,8,4.219507705,,70.0,8,Backend Development,United States
1,0,1,0.0,16,0.0,,40.0,35,React & Frontend Development,Canada
1,0,0,0.0,16,0.0,,10.0,3,Full-Stack Development,Israel
0,0,0,0.0,12,0.0,1500.0,,8,Salesforce & CRM Development,Oman
0,1,2,4.615120517,12,1.098612289,50.0,,3,E-commerce & Shopify Platforms,India
1,1,1,0.0,16,0.0,,37.5,3,Full-Stack Development,United States
0,0,2,0.0,12,0.0,2000.0,,50,API Integration & Development,United States
1,1,1,9.210440367,16,2.708050201,,80.0,35,3D Modeling & Engineering,United States
1,0,1,0.0,12,0.0,,30.0,13,E-commerce & Shopify Platforms,India
1,1,2,4.615120517,16,0.0,,35.0,13,React & Frontend Development,India
0,0,2,0.0,8,0.0,400.0,,8,React & Frontend Development,India
0,1,2,8.006700845,12,1.791759469,300.0,,50,Frontend & WordPress Development,United States
0,0,2,0.0,8,0.0,500.0,,3,RESTful API Development,United States
0,1,2,4.615120517,8,2.079441542,10.0,,13,Web & Branding Development,United Kingdom
1,1,2,0.0,12,0.0,,22.5,35,Frontend & WordPress Development,Canada
0,1,2,6.685860947,12,0.693147181,100.0,,18,Web & Branding Development,United States
0,1,2,0.0,12,0.0,50.0,,3,E-commerce Marketing & Platforms,Sweden
0,1,2,6.685860947,12,1.791759469,300.0,,3,RESTful API Development,India
0,1,1,6.908754779,8,2.197224577,30.0,,13,Web & Branding Development,United States
1,1,1,9.210440367,8,3.784189634,,35.0,13,DevOps & Cloud Platforms,Canada
0,1,1,0.0,16,0.0,3915.0,,8,Android Development,France
0,1,2,6.908754779,12,1.609437912,200.0,,35,Web & Branding Development,Germany
1,1,1,8.006700845,8,0.0,,95.0,8,WordPress & Web Development,United States
0,1,0,0.0,8,0.0,15.0,,3,Android & Mobile App Development,India
0,0,1,0.0,8,0.0,150.0,,13,Google Analytics & Ads Marketing,Switzerland
0,1,2,6.908754779,8,2.944438979,20.0,,13,Frontend & WordPress Development,United Kingdom
1,1,2,9.903537551,16,3.33220451,,15.0,18,E-commerce & WordPress Development,United States
1,1,2,6.908754779,16,1.791759469,,30.0,18,Android & Mobile App Development,United States
1,1,1,0.0,4,0.0,,43.0,3,Full-Stack Development,United States
1,0,2,0.0,16,0.0,,12.5,35,Programming Languages & Web Development,United States
1,1,2,3.713572067,16,0.693147181,,9.0,50,Frontend & WordPress Development,Canada
0,0,1,0.0,12,0.0,700.0,,13,Android & Mobile App Development,Estonia
1,1,1,5.303304908,16,2.079441542,,12.5,35,Full-Stack Development,Kenya
1,0,2,0.0,12,0.0,,30.0,18,E-commerce Marketing & Platforms,United States
1,1,2,7.601402335,8,1.945910149,,47.5,8,Full-Stack Development,United States
1,1,1,7.601402335,16,2.397895273,,17.5,3,React & Frontend Development,United Kingdom
0,1,1,7.601402335,12,3.433987204,60.0,,35,Android App Development,Kuwait
1,1,2,0.0,16,0.0,,22.5,18,Data Science & SQL Development,United States
1,1,2,6.908754779,16,1.098612289,,37.0,50,WordPress & Web Development,Greece
0,1,1,3.713572067,12,0.693147181,100.0,,35,Frontend & WordPress Development,Canada
1,1,1,6.908754779,16,1.609437912,,27.5,35,Android App Development,Morocco
0,1,2,6.803505258,12,3.761200116,50.0,,3,Android & Mobile App Development,India
0,0,1,0.0,16,0.0,8000.0,,13,React & Frontend Development,Brazil
1,0,2,0.0,4,0.0,,22.5,8,E-commerce & WordPress Development,United States
0,0,2,0.0,12,0.0,100.0,,3,Game Development,India
0,1,2,7.601402335,12,1.609437912,200.0,,13,AI & Mobile App Development,United Kingdom
1,1,2,6.216606101,8,1.098612289,,55.0,35,Frontend & WordPress Development,United States
1,1,1,8.853808275,16,3.36729583,,15.5,8,Web & Branding Development,United States
1,1,1,10.81979828,16,2.772588722,,25.0,3,Salesforce & CRM Development,United States
0,1,1,0.0,16,0.0,1500.0,,13,Backend Development,Latvia
1,1,1,11.51293546,16,3.465735903,,7.5,35,Web & Branding Development,United States
1,0,2,0.0,12,0.0,,6.0,3,Google Analytics & Ads Marketing,United States
0,1,2,3.713572067,8,0.693147181,10.0,,3,Android & Mobile App Development,India
0,1,2,5.993961427,12,1.386294361,500.0,,35,Full-Stack Development,United Kingdom
0,1,1,6.552507887,12,2.079441542,50.0,,8,Full-Stack Development,United States
1,1,1,9.903537551,16,1.945910149,,22.5,13,Web Design & Development,United States
1,1,2,6.908754779,8,0.0,,22.5,18,Frontend Branding Development,United States
0,0,0,0.0,12,0.0,100.0,,3,Full-Stack Development,Pakistan
1,1,1,8.294299609,8,1.386294361,,19.0,35,E-commerce Marketing & Platforms,United States
1,0,2,0.0,4,0.0,,39.0,3,E-commerce Marketing & Platforms,India
1,1,2,4.615120517,16,0.0,,10.0,8,Android & Mobile App Development,United States
1,1,2,0.0,16,0.0,,35.0,50,React & Frontend Development,Poland
0,1,2,6.803505258,8,3.951243719,15.0,,3,Android & Mobile App Development,Bangladesh
0,1,1,5.303304908,12,2.397895273,100.0,,3,Google Analytics & Ads Marketing,Pakistan
0,1,1,5.303304908,8,2.708050201,15.0,,3,Android App Development,Bangladesh
1,1,1,6.908754779,4,0.0,,22.5,8,Salesforce & CRM Development,Austria
0,1,2,5.303304908,8,2.397895273,34.0,,3,Shopify & E-commerce Marketing,Pakistan
0,1,2,3.433987204,12,1.386294361,350.0,,50,Frontend Branding Development,Ukraine
0,1,2,1.791759469,8,0.0,10.0,,3,Android & Mobile App Development,Pakistan
0,1,2,1.791759469,8,0.0,10.0,,3,Android & Mobile App Development,Pakistan
0,1,1,0.0,8,0.0,5.0,,3,Android & Mobile App Development,India
0,1,1,1.791759469,8,0.0,10.0,,3,Android & Mobile App Development,Pakistan
0,1,2,9.210440367,12,3.988984047,75.0,,13,Salesforce & CRM Development,United States
1,1,1,3.433987204,16,0.0,,20.0,8,WordPress & Web Development,United Kingdom
1,0,2,0.0,12,0.0,,35.0,35,Google Analytics & Ads Marketing,United States
1,1,1,0.0,8,0.693147181,,6.5,50,Frontend Branding Development,India
1,0,2,0.0,16,0.0,,55.0,50,Full-Stack Development,United States
0,1,2,8.517393171,12,3.33220451,60.0,,8,E-commerce & Shopify Platforms,United Kingdom
0,1,2,9.210440367,12,3.218875825,500.0,,8,Big Data & Business Analytics,South Korea
1,0,2,0.0,4,0.0,,50.0,8,E-commerce & Shopify Platforms,United States
0,1,2,4.110873864,12,1.098612289,250.0,,13,Full-Stack Development,Austria
0,1,1,0.0,16,0.0,1000.0,,18,Machine Learning & AI Development,Bangladesh
0,1,2,9.903537551,12,4.110873864,500.0,,18,Android & Mobile App Development,Israel
1,1,2,11.51293546,8,1.098612289,,42.0,50,Backend Development,United States
1,1,2,0.0,8,0.693147181,,18.5,35,Web Design & Development,India
0,1,2,8.517393171,8,5.926926026,5.0,,3,Web Design & Development,United Kingdom
1,1,1,6.685860947,16,2.890371758,,7.5,8,Android App Development,India
0,1,1,6.685860947,12,1.098612289,250.0,,3,Marketing Strategy & Campaigns,United Kingdom
1,0,2,0.0,12,0.0,,30.0,35,React & Frontend Development,Moldova
0,1,1,2.397895273,8,1.098612289,5.0,,8,3D Design & Animation,India
1,0,2,0.0,4,0.0,,30.0,8,Data Science & SQL Development,Denmark
0,1,0,10.59665973,12,2.63905733,200.0,,3,API & Data Engineering,United States
1,1,1,6.908754779,16,2.197224577,,30.0,8,Algorithm & Backend Programming,Sweden
1,0,2,0.0,12,0.0,,32.5,13,Full-Stack Development,Switzerland
0,0,0,0.0,12,0.0,100.0,,3,React & Frontend Development,India
