Payment_type_Hourly,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Hourly_Rate,Applicants_Num,Category,Client_Country
1,0,2,0,4,0,,22.5,8,3D Design & Animation,Canada
1,0,2,0,2,0,,25,8,3D Design & Animation,China
1,1,1,0,8,0,,7.5,35,3D Modeling & Engineering,Malaysia
1,0,1,0,8,0,,71,13,3D Design & Animation,United States
1,1,2,6.398594935,12,0.693147181,,8.5,35,3D Design & Animation,Japan
1,0,2,0,12,0,,50,35,3D Design & Animation,United States
1,0,1,0,8,0,,52.5,35,3D Design & Animation,United States
1,1,1,6.908754779,12,1.098612289,,32.5,50,3D Design & Animation,United States
1,1,1,10.81979828,12,1.098612289,,150,13,Mobile Game Development,United States
1,1,1,9.903537551,12,1.945910149,,37.5,35,3D Design & Animation,Germany
1,0,2,0,8,0,,37.5,35,3D Design & Animation,United States
1,1,1,4.615120517,12,0,,60,18,3D Modeling & Engineering,Italy
1,0,2,0,8,0,,44.5,35,3D Design & Animation,United States
1,0,2,0,8,0,,25.5,35,3D Design & Animation,Hungary
1,1,2,4.615120517,4,0.693147181,,7.5,50,3D Design & Animation,United States
1,0,2,0,12,0,,22.5,18,Game Development,Germany
1,0,2,0,4,0,,15,18,3D Design & Animation,United States
1,0,2,0,2,0,,21.5,35,3D Design & Animation,Canada
1,0,2,0,8,0,,35,8,Graphic Design & Illustration,United States
1,1,2,9.210440367,12,2.833213344,,40,13,Big Data & Business Analytics,United States
1,1,1,9.210440367,4,1.791759469,,25,35,3D Design & Animation,United States
1,0,1,0,4,0,,60,18,3D Design & Animation,United States
1,1,2,0,12,0,,30,35,3D Design & Animation,United States
1,0,2,0,12,0,,42,35,3D Design & Animation,United States
1,1,1,6.908754779,12,1.386294361,,37.5,18,3D Modeling & Engineering,Ukraine
1,0,0,0,8,0,,22.5,8,3D Design & Animation,New Zealand
1,0,1,0,12,0,,32.5,8,3D Design & Animation,Canada
1,1,2,0,12,0,,25,18,3D Design & Animation,United States
1,0,0,0,2,0,,55,8,3D Design & Animation,United States
1,1,1,5.993961427,12,1.098612289,,32.5,8,Sales & Marketing Strategy,Turkey
1,0,2,0,12,0,,50,8,Graphic Design & Illustration,United States
1,1,2,6.552507887,12,0,,52.5,8,Project Management & Skills,United States
1,0,2,0,8,0,,40,35,Graphic Design & Illustration,United States
1,1,2,9.210440367,4,2.63905733,,27.5,35,Big Data & Business Analytics,United States
1,0,0,0,8,0,,22.5,35,3D Design & Animation,United States
1,0,2,0,4,0,,47,35,3D Design & Animation,United States
1,0,2,0,4,0,,6.5,8,3D Design & Animation,Turkey
1,1,2,6.216606101,4,1.386294361,,14,13,3D Design & Animation,Brazil
1,1,1,6.908754779,12,1.098612289,,55,13,3D Design & Animation,United States
1,0,1,0,8,0,,32.5,8,3D Design & Animation,United States
1,1,2,9.210440367,12,2.833213344,,22.5,50,Game Development,Canada
1,1,2,9.210440367,12,2.564949357,,20,35,Big Data & Business Analytics,United States
1,0,0,0,8,0,,17.5,13,3D Design & Animation,Nigeria
1,0,1,0,2,0,,30,35,Project Management & Skills,Saudi Arabia
1,0,0,0,2,0,,5,8,3D Design & Animation,United Kingdom
1,1,1,7.601402335,12,1.945910149,,45,50,WordPress & Web Development,France
1,0,2,0,8,0,,50,18,Graphic Design & Illustration,United States
1,1,2,5.303304908,4,0,,22.5,35,3D Design & Animation,United States
1,0,2,0,8,0,,60,18,3D Modeling & Engineering,Denmark
1,1,1,5.707110265,4,0.693147181,,50,50,3D Design & Animation,Germany
1,1,2,11.51293546,12,3.258096538,,50,3,Mobile Game Development,Hong Kong
1,0,2,0,8,0,,34,8,3D Modeling & Engineering,United States
1,0,2,0,2,0,,22.5,50,3D Modeling & Engineering,Canada
1,1,1,7.601402335,12,2.48490665,,61,50,Graphic Design & Illustration,United States
1,1,2,6.908754779,12,1.098612289,,27.5,18,Game Development,Belgium
1,0,2,0,4,0,,21.5,35,3D Modeling & Engineering,South Africa
1,0,2,0,8,0,,20,13,3D Design & Animation,Pakistan
1,0,1,0,8,0,,32.5,35,3D Design & Animation,Canada
1,0,2,0,2,0,,40,3,3D Design & Animation,United States
1,1,2,6.216606101,4,0.693147181,,36,50,3D Design & Animation,Yemen
1,1,2,9.210440367,12,2.197224577,,14,50,3D Design & Animation,United Kingdom
1,1,2,5.303304908,4,1.386294361,,22.5,3,Graphic Design & Illustration,United Kingdom
1,1,2,0,12,0,,35,18,3D Design & Animation,United States
1,1,2,0,12,0,,27.5,13,3D Modeling & Engineering,United States
1,1,2,0,8,0,,25,13,Graphic Design & Illustration,United Kingdom
1,0,1,0,12,0,,12.5,3,3D Modeling & Engineering,India
1,0,0,0,8,0,,15,3,Marketing Strategy & Campaigns,Netherlands
1,0,1,0,8,0,,44,13,3D Modeling & Engineering,Israel
1,1,2,0,2,0,,25,35,3D Design & Animation,Canada
1,0,2,0,2,0,,35,35,3D Design & Animation,Italy
1,1,2,10.30898599,12,4.828313737,,15,35,3D Modeling & Engineering,United States
1,0,1,0,8,0,,30,35,3D Design & Animation,India
1,0,2,0,4,0,,17.5,13,3D Modeling & Engineering,India
1,0,0,0,2,0,,60,35,3D Design & Animation,United States
1,1,2,6.908754779,4,1.791759469,,12.5,35,3D Design & Animation,United Kingdom
1,1,1,10.81979828,12,2.48490665,,22.5,35,3D Design & Animation,Georgia
1,0,2,0,8,0,,16.5,35,3D Design & Animation,United Kingdom
1,0,1,0,2,0,,40,35,3D Design & Animation,Sweden
1,1,1,0,2,0,,32.5,3,Game Development,Pakistan
1,1,1,11.51293546,4,3.135494216,,17.5,13,3D Design & Animation,Australia
1,0,2,0,2,0,,6.5,35,3D Design & Animation,India
1,1,2,8.294299609,4,3.135494216,,30,35,3D Design & Animation,Australia
1,0,2,0,8,0,,6.5,35,Graphic Design & Illustration,Australia
1,0,2,0,4,0,,22.5,8,3D Design & Animation,United States
1,1,2,4.615120517,12,0.693147181,,28.5,18,Big Data & Business Analytics,United States
1,1,2,9.903537551,4,3.850147602,,20.5,3,3D Modeling & Engineering,United States
1,1,1,11.51293546,4,4.465908119,,32.5,35,3D Design & Animation,United States
1,1,1,9.903537551,12,3.951243719,,7.5,35,3D Design & Animation,United States
1,1,1,6.908754779,12,0.693147181,,7.5,35,3D Design & Animation,India
1,1,2,6.552507887,4,1.609437912,,29,50,3D Design & Animation,United States
1,0,1,0,8,0,,42.5,35,3D Modeling & Engineering,Ireland
1,0,0,0,2,0,,40,35,Graphic Design & Illustration,United States
1,0,1,0,2,0,,37.5,8,3D Design & Animation,United States
1,1,2,6.398594935,4,1.791759469,,15,8,Big Data & Business Analytics,Canada
1,0,0,0,4,0,,15.5,3,Big Data & Business Analytics,United States
1,0,2,0,2,0,,47.5,18,3D Design & Animation,United States
1,0,1,0,8,0,,50,50,3D Design & Animation,United States
1,1,1,5.707110265,12,0,,51.5,35,3D Design & Animation,Australia
1,0,1,0,12,0,,17.5,35,3D Design & Animation,Malta
1,0,2,0,8,0,,40,13,3D Modeling & Engineering,United States
1,0,1,0,2,0,,52.5,8,3D Design & Animation,United States
1,1,2,8.294299609,4,3.135494216,,30,13,3D Design & Animation,Australia
1,0,1,0,8,0,,45,35,Game Development,United States
1,1,2,8.699681401,12,1.791759469,,14,13,3D Design & Animation,Australia
1,0,1,0,8,0,,50,50,Graphic Design & Illustration,Australia
1,0,0,0,8,0,,52.5,3,3D Design & Animation,United States
1,0,1,0,8,0,,35,35,Big Data & Business Analytics,Algeria
1,0,2,0,2,0,,22.5,8,3D Design & Animation,United States
1,1,1,6.398594935,4,0,,20,13,3D Design & Animation,Canada
1,0,2,0,8,0,,20,35,Game Development,Germany
1,1,2,11.51293546,12,2.772588722,,30,13,3D Design & Animation,United States
1,1,2,9.903537551,12,3.784189634,,30,50,Frontend & WordPress Development,United States
1,0,2,0,8,0,,35,3,3D Design & Animation,United States
1,0,2,0,8,0,,62.5,35,3D Design & Animation,United States
1,1,0,11.51293546,4,2.708050201,,22.5,8,3D Modeling & Engineering,United States
1,1,2,11.40757606,12,3.713572067,,20,50,3D Design & Animation,United States
1,1,2,11.40757606,12,1.386294361,,22.5,35,3D Design & Animation,United States
1,1,2,9.210440367,12,4.584967479,,17.5,35,Game Development,Canada
1,1,2,6.216606101,4,1.791759469,,21.5,35,3D Design & Animation,United States
1,1,1,9.210440367,12,2.302585093,,38.5,35,3D Design & Animation,United States
1,1,1,0,4,0,,27.5,13,3D Modeling & Engineering,United States
1,0,0,0,2,0,,55,35,3D Modeling & Engineering,United States
1,0,2,0,4,0,,22.5,50,3D Design & Animation,United Kingdom
1,1,1,9.903537551,12,1.791759469,,36.5,35,Graphic Design & Illustration,Canada
1,0,2,0,8,0,,40,8,3D Modeling & Engineering,United States
1,1,1,6.908754779,4,1.386294361,,7.5,3,3D Design & Animation,Estonia
1,1,2,6.908754779,4,0,,40,35,3D Modeling & Engineering,United States
1,0,1,0,2,0,,32.5,35,3D Design & Animation,Netherlands
1,0,1,0,2,0,,32.5,3,3D Design & Animation,United States
1,1,2,10.30898599,12,3.784189634,,27.5,8,Graphic Design & Illustration,United States
1,0,1,0,2,0,,24,18,3D Modeling & Engineering,United States
1,1,1,8.294299609,4,2.564949357,,32.5,3,3D Design & Animation,Mexico
1,0,0,0,12,0,,32.5,8,3D Design & Animation,United States
1,0,1,0,12,0,,72.5,8,3D Design & Animation,United States
1,0,2,0,8,0,,19.5,18,Salesforce & CRM Development,United States
1,0,2,4.394449155,12,0,,25,3,Graphic Design & Illustration,Nepal
1,1,1,9.210440367,12,2.48490665,,30,13,Graphic Design & Illustration,United Kingdom
1,1,2,0,4,0,,20,35,Big Data & Business Analytics,India
1,1,2,8.006700845,12,0.693147181,,28,35,3D Design & Animation,United States
1,0,2,0,2,0,,21.5,35,3D Design & Animation,United Kingdom
1,1,2,8.006700845,12,0.693147181,,23,13,3D Design & Animation,United States
1,0,2,0,12,0,,47.5,35,3D Design & Animation,United States
1,1,1,9.210440367,12,1.791759469,,27.5,35,3D Design & Animation,United States
1,0,0,0,8,0,,15,3,Web & Branding Development,Turkey
1,1,1,11.51293546,12,3.80666249,,62.5,35,Graphic Design & Illustration,Canada
1,0,2,0,2,0,,5,35,3D Modeling & Engineering,India
1,0,1,0,8,0,,37.5,8,3D Design & Animation,United States
1,0,1,0,2,0,,47.5,18,3D Modeling & Engineering,United States
1,0,2,0,12,0,,40,35,Web Design & Development,Saudi Arabia
1,1,2,6.908754779,4,0,,45,35,3D Design & Animation,United States
1,0,2,0,8,0,,25,13,3D Modeling & Engineering,Norway
1,1,1,5.303304908,12,1.098612289,,32.5,50,3D Design & Animation,South Africa
1,1,2,0,12,0,,60,3,3D Design & Animation,Bulgaria
1,1,1,9.903537551,12,3.433987204,,20,8,Project Management & Skills,Australia
1,0,2,0,12,0,,40,35,3D Design & Animation,Georgia
1,0,2,0,8,0,,22.5,35,3D Modeling & Engineering,France
1,0,1,0,8,0,,27.5,8,3D Design & Animation,France
1,0,1,0,8,0,,47.5,35,3D Design & Animation,Spain
1,0,2,0,8,0,,36,18,3D Modeling & Engineering,India
1,0,2,0,2,0,,17.5,35,3D Design & Animation,United Arab Emirates
1,1,1,9.210440367,4,1.386294361,,42.5,50,3D Design & Animation,Switzerland
1,0,1,0,8,0,,42.5,18,Machine Learning & AI Development,Israel
1,0,1,0,12,0,,27.5,3,3D Design & Animation,Australia
1,1,2,10.81979828,4,1.386294361,,9,18,3D Modeling & Engineering,United States
1,1,2,0,2,0,,9,18,3D Design & Animation,United States
1,1,1,9.210440367,4,3.258096538,,32.5,8,3D Modeling & Engineering,United Arab Emirates
1,0,2,0,8,0,,25,18,3D Design & Animation,Cyprus
1,0,0,0,12,0,,17.5,18,3D Design & Animation,Spain
1,1,1,7.601402335,4,0.693147181,,55,50,3D Design & Animation,United States
1,0,0,0,2,0,,17.5,35,3D Modeling & Engineering,United States
1,0,0,0,2,0,,17.5,35,3D Design & Animation,Canada
1,1,2,4.615120517,4,0,,36,13,Graphic Design & Illustration,United States
1,1,1,11.51293546,12,4.828313737,,22.5,13,3D Modeling & Engineering,Australia
1,0,2,0,2,0,,20,35,3D Design & Animation,Vietnam
1,0,0,0,8,0,,47.5,18,Graphic Design & Illustration,United States
1,0,2,0,2,0,,36,50,3D Modeling & Engineering,Singapore
1,0,2,0,2,0,,62.5,35,3D Design & Animation,United States
1,1,1,10.81979828,4,4.317488114,,22.5,35,Graphic Design & Illustration,United States
1,0,2,0,2,0,,28,13,3D Design & Animation,Vietnam
1,1,1,9.105090961,4,3.663561646,,40,13,3D Modeling & Engineering,United States
1,0,1,0,2,0,,30,35,3D Design & Animation,United Kingdom
1,0,2,0,8,0,,47,3,Business Strategy & Development,United States
1,1,2,6.552507887,2,1.386294361,,20,50,3D Design & Animation,Canada
1,1,2,4.394449155,4,3.17805383,,11.5,35,Graphic Design & Illustration,United States
1,1,1,6.685860947,12,1.791759469,,37.5,13,3D Design & Animation,Colombia
1,0,2,0,2,0,,24,35,3D Modeling & Engineering,Canada
1,1,1,8.517393171,12,1.945910149,,35,35,3D Design & Animation,Germany
1,1,1,8.699681401,12,0,,50,3,3D Design & Animation,Australia
1,1,2,10.30898599,4,3.433987204,,15,35,3D Design & Animation,United States
1,0,2,0,8,0,,22.5,18,3D Design & Animation,United States
1,0,2,0,2,0,,25,18,3D Design & Animation,United States
1,1,2,4.110873864,4,0.693147181,,110,50,3D Design & Animation,United States
1,0,1,0,2,0,,35,35,Game Development,United States
1,1,1,6.216606101,12,0.693147181,,30,8,3D Design & Animation,New Zealand
1,0,0,0,8,0,,17.5,8,3D Design & Animation,United Kingdom
1,0,2,0,8,0,,44,3,3D Design & Animation,United States
1,1,2,6.685860947,4,0,,27,18,Web Design & Development,Denmark
1,0,1,0,8,0,,50,8,Graphic Design & Illustration,United States
1,1,2,9.210440367,12,1.945910149,,12.5,35,3D Design & Animation,Australia
1,0,2,0,2,0,,50,35,3D Modeling & Engineering,United States
1,1,2,11.51293546,12,5.393627546,,12.5,3,3D Modeling & Engineering,United States
1,1,0,8.699681401,4,2.302585093,,50,35,3D Design & Animation,United States
1,0,1,0,12,0,,27.5,3,3D Design & Animation,United States
1,1,2,0,2,0,,25,13,Project Management & Skills,United States
1,1,1,4.615120517,4,0,,25,50,3D Design & Animation,Czech Republic
1,0,1,0,8,0,,20,3,3D Modeling & Engineering,United States
1,1,1,11.51293546,12,3.871201011,,32.5,35,3D Modeling & Engineering,United States
1,1,2,9.210440367,4,3.713572067,,55,8,3D Design & Animation,United States
1,0,1,0,8,0,,25,18,Game Development,Turkey
1,1,2,4.394449155,12,0,,20,8,Big Data & Business Analytics,India
1,0,2,0,4,0,,22.5,8,3D Modeling & Engineering,United States
1,1,2,9.105090961,4,2.48490665,,17.5,35,3D Design & Animation,United States
1,0,2,0,4,0,,22.5,18,3D Design & Animation,Canada
1,0,2,0,2,0,,21.5,13,3D Design & Animation,United States
1,1,2,0,12,0,,22.5,18,3D Design & Animation,United States
1,1,1,4.615120517,4,1.098612289,,60,8,Mobile Game Development,India
1,1,2,6.908754779,12,1.098612289,,27.5,35,3D Modeling & Engineering,Israel
1,1,1,6.908754779,12,1.098612289,,32.5,8,3D Design & Animation,Israel
1,1,2,10.30898599,12,4.605170186,,9,35,3D Design & Animation,Germany
1,1,2,6.908754779,12,1.098612289,,27.5,13,3D Modeling & Engineering,Israel
1,0,0,0,2,0,,17.5,35,3D Modeling & Engineering,South Africa
1,0,2,0,2,0,,19,8,3D Design & Animation,United States
1,1,2,6.908754779,4,1.945910149,,22.5,18,3D Design & Animation,United States
1,1,2,11.51293546,12,3.931825633,,25,18,3D Design & Animation,Sweden
1,0,1,0,2,0,,37.5,18,Graphic Design & Illustration,United States
1,1,1,10.30898599,4,3.688879454,,127.5,50,3D Design & Animation,Sweden
1,1,1,5.707110265,12,1.791759469,,50,8,Graphic Design & Illustration,Portugal
1,0,1,0,8,0,,35,35,3D Design & Animation,Singapore
1,0,0,0,2,0,,17.5,35,3D Design & Animation,India
1,0,2,0,2,0,,50,13,3D Design & Animation,United States
1,1,0,11.28979441,12,3.496507561,,10,50,3D Design & Animation,Switzerland
1,1,2,3.931825633,4,0.693147181,,15,35,Mobile Game Development,India
1,1,1,6.908754779,8,1.098612289,,40,50,Graphic Design & Illustration,United Kingdom
1,1,1,3.713572067,12,0.693147181,,15,8,3D Design & Animation,Ukraine
1,0,2,0,8,0,,22.5,18,Graphic Design & Illustration,Israel
1,1,2,5.303304908,12,0.693147181,,25,35,3D Modeling & Engineering,Australia
1,1,1,0,12,0,,13,8,Algorithm & Backend Programming,India
1,1,2,0,12,0,,15,13,3D Design & Animation,United States
1,1,1,4.615120517,12,0.693147181,,12.5,18,3D Design & Animation,Italy
1,1,1,5.993961427,12,1.098612289,,15,13,3D Design & Animation,United Kingdom
1,0,1,0,2,0,,15,18,WordPress & Web Development,Rwanda
1,1,2,0,8,0,,25,35,3D Design & Animation,United States
1,0,1,0,2,0,,42.5,35,3D Design & Animation,United Kingdom
1,1,1,7.601402335,4,1.098612289,,27.5,35,Big Data & Business Analytics,Finland
1,1,2,8.699681401,12,1.791759469,,35,35,3D Design & Animation,South Africa
1,0,1,0,2,0,,27.5,18,3D Modeling & Engineering,Canada
1,1,1,9.903537551,12,3.33220451,,32.5,35,3D Design & Animation,United States
1,1,2,0,4,0,,27.5,13,3D Design & Animation,India
1,1,1,9.210440367,12,2.890371758,,27.5,3,3D Modeling & Engineering,France
1,1,1,9.210440367,12,2.890371758,,32.5,3,3D Design & Animation,France
1,1,1,9.210440367,12,2.890371758,,32.5,3,3D Design & Animation,France
1,1,1,11.51293546,12,5.123963979,,30,18,3D Design & Animation,Germany
1,0,2,0,12,0,,27.5,35,3D Modeling & Engineering,United States
1,0,2,0,4,0,,42.5,13,Big Data & Business Analytics,United States
1,0,2,0,2,0,,22.5,50,3D Design & Animation,Canada
1,1,2,5.993961427,12,1.609437912,,25,8,3D Modeling & Engineering,United States
1,0,2,0,2,0,,17.5,13,3D Design & Animation,United States
1,0,1,0,4,0,,12.5,50,3D Modeling & Engineering,Australia
1,0,2,0,2,0,,55,13,3D Design & Animation,Canada
1,1,2,8.294299609,12,1.609437912,,17.5,50,Game Development,Netherlands
1,0,1,0,2,0,,50,18,Graphic Design & Illustration,United States
1,0,1,0,12,0,,65,3,Project Management & Skills,United States
1,0,2,0,2,0,,17.5,18,3D Modeling & Engineering,Cayman Islands
1,1,1,9.210440367,12,3.36729583,,42.5,35,3D Design & Animation,Canada
1,1,2,9.210440367,12,0,,32.5,35,Game Development,United States
1,1,2,10.30898599,12,2.995732274,,15,35,3D Modeling & Engineering,United States
1,0,2,0,8,0,,40,13,3D Design & Animation,United States
1,1,2,6.908754779,12,1.098612289,,22.5,13,3D Design & Animation,United States
1,0,2,0,8,0,,52.5,8,3D Design & Animation,United States
1,1,0,9.210440367,4,3.583518938,,11.5,35,3D Design & Animation,Canada
1,0,2,0,2,0,,25,18,3D Design & Animation,Canada
1,0,2,0,4,0,,26.5,8,Big Data & Business Analytics,Australia
1,0,2,0,8,0,,38.5,18,3D Design & Animation,United States
1,1,2,5.303304908,4,0,,21.5,35,3D Modeling & Engineering,Australia
1,0,0,0,12,0,,50,18,Business Strategy & Development,United States
1,1,0,6.685860947,4,1.791759469,,12.5,50,3D Design & Animation,Australia
1,1,2,7.601402335,4,1.609437912,,40,13,Graphic Design & Illustration,United States
1,0,1,0,8,0,,12,35,3D Design & Animation,United States
1,1,1,6.908754779,4,1.945910149,,20,35,3D Modeling & Engineering,United States
1,0,1,0,8,0,,40,35,Game Development,United States
1,1,1,6.685860947,12,1.386294361,,21.5,3,3D Modeling & Engineering,Dominican Republic
1,1,2,4.394449155,12,4.234106505,,10,8,3D Modeling & Engineering,United States
1,1,1,3.931825633,12,0.693147181,,52.5,18,3D Design & Animation,United States
1,0,2,0,2,0,,24.5,8,3D Design & Animation,India
1,1,2,5.993961427,12,1.098612289,,51.5,35,3D Design & Animation,United States
1,0,0,0,8,0,,30,3,3D Design & Animation,Pakistan
1,1,1,6.908754779,2,1.386294361,,32.5,50,3D Design & Animation,Canada
1,0,1,0,8,0,,75,3,Content Creation & SEO,United States
1,0,2,0,12,0,,48.5,35,3D Modeling & Engineering,United States
1,0,2,0,2,0,,47.5,8,3D Design & Animation,United States
1,0,0,0,8,0,,7.5,3,3D Design & Animation,Belgium
1,0,2,0,2,0,,20,18,3D Design & Animation,United Arab Emirates
1,0,0,0,2,0,,4,18,3D Modeling & Engineering,India
1,0,2,0,12,0,,25,18,3D Design & Animation,Germany
1,1,1,0,12,0,,60,35,Graphic Design & Illustration,United States
1,0,2,0,8,0,,25,8,3D Design & Animation,Germany
1,0,2,0,2,0,,17.5,13,3D Design & Animation,India
1,1,1,4.615120517,4,1.098612289,,35,50,3D Design & Animation,Canada
